GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",2390,2526,2726,3057,3541,3840,4377,4943,5250,5985,6475,6916,7838,8087,8366,9242,10000,10375,11193,12158,13054,14041,14624,15504,16130,16618,17220,17914,18773,19642,20286,21259,21600,21800,22841,24406,24897,25307,26720,27650,27110,28021,27733,28568,29490,30371,31640,31540,32551,33738,34591,36651,41381,42953,43266
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,35,"...","Earnings by place of work ","Thousands of dollars",129863,138002,149290,176308,221633,256398,318213,396565,435709,522134,561174,578085,654139,630196,605069,656392,697921,684143,751826,822454,853209,922702,984725,1079270,1156777,1191812,1212180,1284313,1345328,1450941,1548055,1622768,1612551,1608077,1679746,1811582,1825290,1835331,1866480,1859567,1808487,1859763,1760980,1808895,1962083,2025696,2097907,2019371,2118871,2193127,2204980,2196568,2551351,2813931,2833587
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",7807,9103,10102,12212,16602,21045,22556,28010,31772,37732,42338,45960,53594,53918,58463,64906,70601,73600,78245,86984,91497,99252,106586,116815,128323,132439,139523,144640,151884,160852,173540,180505,186547,186980,192266,201031,205735,219798,224667,227149,218775,229062,204545,205078,234013,243991,248611,250024,258049,275479,282148,293727,317956,342793,366255
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance ","Thousands of dollars",4062,4716,5150,6162,8254,10260,10856,13091,14815,17343,19639,21569,25354,25896,28616,31430,35326,36504,39281,44290,47989,51548,55797,60752,65978,69101,73679,76001,80285,84745,91539,94766,93939,97202,99971,105662,110016,119228,123295,125741,122292,125496,102754,104428,131651,137505,140683,144869,151163,162841,164569,171621,184840,202905,215541
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,38,"..."," Employer contributions for government social insurance ","Thousands of dollars",3745,4387,4952,6050,8348,10785,11700,14919,16957,20389,22699,24391,28240,28022,29847,33476,35275,37096,38964,42694,43508,47704,50789,56063,62345,63338,65844,68639,71599,76107,82001,85739,92608,89778,92295,95369,95719,100570,101372,101408,96483,103566,101791,100650,102362,106486,107928,105155,106886,112638,117579,122106,133116,139888,150714
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",31579,31563,38712,44519,46179,39407,24402,5753,1212,-7204,-6373,-8227,-10858,3966,35499,59564,75449,108909,124616,135796,161556,173271,172044,168044,167498,200951,219022,213886,233493,238345,239958,258311,267884,279758,298615,311474,333209,335811,357092,368360,314044,300837,313988,355359,352813,340204,343887,368129,379354,397214,434270,471099,469453,539444,525744
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,45,"...","Equals: Net earnings by place of residence ","Thousands of dollars",153635,160462,177900,208615,251210,274760,320059,374308,405149,477198,512463,523898,589687,580244,582105,651050,702769,719452,798197,871266,923268,996721,1050183,1130499,1195952,1260324,1291679,1353559,1426937,1528434,1614473,1700574,1693888,1700855,1786095,1922025,1952764,1951344,1998905,2000778,1903756,1931538,1870423,1959176,2080883,2121909,2193183,2137476,2240176,2314862,2357102,2373940,2702848,3010582,2993076
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",15838,19236,21656,24168,28723,35059,41361,47999,55778,67494,76832,94340,114995,130840,139771,154649,163825,167567,171572,188428,202392,217263,225492,228063,236768,247293,270752,287475,306475,334338,339353,367164,383297,365283,381967,407776,397397,412972,489526,546996,507317,517275,553973,552131,535548,568568,562131,596591,616084,646950,643451,626042,661034,711121,783167
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,47,"...","Plus: Personal current transfer receipts ","Thousands of dollars",22079,26552,30273,33288,38165,47478,63102,68250,73149,78332,91207,109488,123400,138779,152233,158512,167701,174376,177500,187522,209103,229791,252550,286865,307803,316697,344241,369517,392889,401992,420148,454150,507817,541498,578402,618120,665511,722615,792360,874013,959355,1036014,1034004,1038255,1046078,1074985,1162133,1170159,1180433,1217593,1291086,1552171,1793441,1647627,1676777
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,50,"...","Wages and salaries ","Thousands of dollars",83459,98097,105048,120760,146551,185589,217481,279478,317975,378466,408718,437756,478550,466775,453519,474580,496051,497549,532817,573006,575313,623255,656438,716911,769787,786981,831102,874742,928433,976235,1060076,1110944,1113316,1134571,1157518,1210116,1221955,1293802,1318700,1318646,1239332,1261840,1230056,1250979,1275343,1334694,1377024,1392931,1431910,1507670,1555571,1591318,1750480,1881556,2021714
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,60,"...","Supplements to wages and salaries ","Thousands of dollars",9992,12189,14708,17636,22561,29817,41913,57980,68072,81505,88757,96000,108294,107747,103792,106652,112748,110490,117945,129501,132107,146989,158215,179987,194513,197343,196669,204621,210649,217947,238261,249642,266352,273829,293470,312474,320138,325314,334434,339216,331946,345309,340788,324375,336297,360134,365203,369230,371756,390324,398553,399447,438661,447366,478280
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,61,"..."," Employer contributions for employee pension and insurance funds 8/","Thousands of dollars",6247,7802,9756,11586,14213,19032,30213,43061,51115,61116,66058,71609,80054,79725,73945,73176,77473,73394,78981,86807,88599,99285,107426,123924,132168,134005,130825,135982,139050,141840,156260,163903,173744,184051,201175,217105,224419,224744,233062,237808,235463,241743,238997,223725,233935,253648,257275,264075,264870,277686,280974,277341,305545,307478,327566
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,62,"..."," Employer contributions for government social insurance ","Thousands of dollars",3745,4387,4952,6050,8348,10785,11700,14919,16957,20389,22699,24391,28240,28022,29847,33476,35275,37096,38964,42694,43508,47704,50789,56063,62345,63338,65844,68639,71599,76107,82001,85739,92608,89778,92295,95369,95719,100570,101372,101408,96483,103566,101791,100650,102362,106486,107928,105155,106886,112638,117579,122106,133116,139888,150714
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,70,"...","Proprietors' income 9/","Thousands of dollars",36412,27716,29534,37912,52521,40992,58819,59107,49662,62163,63699,44329,67295,55674,47758,75160,89122,76104,101064,119947,145789,152458,170072,182372,192477,207488,184409,204950,206246,256759,249718,262182,232883,199677,228758,288992,283197,216215,213346,201705,237209,252614,190136,233541,350443,330868,355680,257210,315205,295133,250856,205803,362210,485009,333593
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,71,"..."," Farm proprietors' income ","Thousands of dollars",20593,11781,11303,16291,28388,15606,31708,27146,16355,24264,24435,4078,26992,16928,756,18222,26303,7401,25250,41046,60830,62748,70872,75481,81380,91722,64666,81445,76372,79684,71447,85079,113633,67832,93641,138419,121833,39449,47135,58199,81762,64003,-8075,24199,153526,141417,172053,67598,119340,91476,48950,-19242,133008,262472,95679
 "89497","Scottsboro-Fort Payne, AL (Combined Statistical Area)", ,CAINC4,72,"..."," Nonfarm proprietors' income ","Thousands of dollars",15819,15935,18231,21621,24133,25386,27111,31961,33307,37899,39264,40251,40303,38746,47002,56938,62819,68703,75814,78901,84959,89710,99200,106891,111097,115766,119743,123505,129874,177075,178271,177103,119250,131845,135117,150573,161364,176766,166211,143506,155447,188611,198211,209342,196917,189451,183627,189612,195865,203657,201906,225045,229202,222537,237914
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,10,"...","Personal income (thousands of dollars) ","Thousands of dollars",9752563,10170313,10500762,11125393,12434210,14065437,15969965,17753865,19798488,23121220,26904880,30714709,34237489,36721138,38960999,41931320,45300522,48637636,51708192,57125270,63312974,69905003,74712310,80489218,83922057,88107814,93421490,100487819,108940248,120907494,130071719,138883858,142131947,144536137,149357466,161052765,166611000,182613616,197842732,206527239,195662249,200093005,212577478,231071997,236586345,255929938,271453485,288185092,308392327,330284277,355198655,382608803,416228171,431655333,465778135
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,11,"..."," Nonfarm personal income 1/","Thousands of dollars",9691480,10116798,10445592,11059316,12325953,13957688,15867628,17651385,19693113,23020094,26782166,30611369,34122494,36609762,38835346,41809327,45169385,48491976,51561975,56968920,63122419,69709997,74525773,80255789,83685163,87873964,93202199,100255064,108720266,120648933,129808085,138684485,141895222,144334701,149052286,160792368,166374744,182392169,197614638,206258335,195358852,199803476,212262379,230733614,236242598,255560639,270897630,287840409,307993768,329930168,354786127,382168186,415794497,431058574,465319596
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,12,"..."," Farm income 2/","Thousands of dollars",61083,53515,55170,66077,108257,107749,102337,102480,105375,101126,122714,103340,114995,111376,125653,121993,131137,145660,146217,156350,190555,195006,186537,233429,236894,233850,219291,232755,219982,258561,263634,199373,236725,201436,305180,260397,236256,221447,228094,268904,303397,289529,315099,338383,343747,369299,555855,344683,398559,354109,412528,440617,433674,596759,458539
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,20,"...","Population (persons) 3/","Number of persons",2128717,2160197,2164595,2141139,2152691,2193884,2239852,2274808,2324140,2395718,2478791,2576283,2635827,2667388,2687567,2720960,2769443,2819881,2888543,2977985,3060301,3173293,3246688,3331507,3395622,3442681,3502850,3556341,3629141,3695064,3743156,3786727,3837511,3873814,3897034,3935449,3980624,4056770,4112044,4175153,4243987,4286156,4349386,4407731,4463081,4533587,4612481,4707402,4794106,4858187,4911121,4965112,4961650,4980226,4993725
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,30,"...","Per capita personal income (dollars) 4/","Dollars",4581,4708,4851,5196,5776,6411,7130,7805,8519,9651,10854,11922,12989,13767,14497,15410,16357,17248,17901,19183,20688,22029,23012,24160,24715,25593,26670,28256,30018,32721,34749,36676,37038,37311,38326,40924,41855,45015,48113,49466,46103,46684,48875,52424,53010,56452,58852,61220,64327,67985,72325,77059,83889,86674,93273
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,35,"...","Earnings by place of work ","Thousands of dollars",8170033,8129738,8208802,8766805,9926036,11137192,12467673,13982994,15838262,18762924,21956356,24415648,26788755,28078484,29428255,31738735,34367272,37340950,40263444,44654566,49116726,54648642,58561203,63972724,66107678,68758350,72079006,77592757,85463025,96332131,106142950,113001720,114491559,115914184,118893389,124667115,131950660,142789231,152760437,156100552,147941310,150892119,158825529,171081066,180169993,190894211,201025039,213196816,229342870,249589898,265593908,276912221,304678253,320881378,346960041
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,36,"...","Less: Contributions for government social insurance 5/","Thousands of dollars",643254,629774,659397,743097,956984,1104404,1229080,1413702,1631914,1996841,2417740,2667318,3141335,3339828,3545571,3944469,4317712,4720610,5069911,5756236,6325178,7195723,7789332,8510067,8788031,9267144,9737556,10293664,11035425,12265338,12942083,14031348,13628534,13804248,14340240,15194720,16132624,17248414,18216032,18590133,18232409,18692990,17598043,18256016,21524769,22656039,23974348,25130485,27105859,28799413,30063885,31459511,33737060,36836161,40031326
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,37,"..."," Employee and self-employed contributions for government social insurance ","Thousands of dollars",263268,261738,274393,304026,395007,460571,513453,570978,640988,773395,940801,1060015,1267371,1361444,1430340,1552233,1774266,1971668,2133242,2449067,2757870,3153398,3423494,3698828,3765616,3990734,4231811,4532208,5009820,5536071,5970531,6401405,6303659,6433304,6585100,6888631,7362425,8067280,8672480,8991945,8740243,8810800,7211156,7574873,10332795,10917141,11577838,12291752,13368829,14381035,15311999,15947843,17178393,18704797,20269641
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,38,"..."," Employer contributions for government social insurance ","Thousands of dollars",379986,368036,385004,439071,561977,643833,715627,842724,990926,1223446,1476939,1607303,1873964,1978384,2115231,2392236,2543446,2748942,2936669,3307169,3567308,4042325,4365838,4811239,5022415,5276410,5505745,5761456,6025605,6729267,6971552,7629943,7324875,7370944,7755140,8306089,8770199,9181134,9543552,9598188,9492166,9882190,10386887,10681143,11191974,11738898,12396510,12838733,13737030,14418378,14751886,15511668,16558667,18131364,19761685
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,42,"...","Plus: Adjustment for residence 6/","Thousands of dollars",9805,-2823,-9341,-13406,-16249,4390,53759,99751,63580,72188,209518,262724,153126,165823,141170,132649,134251,125027,123490,135976,157599,165343,152225,129027,115914,101458,74159,41191,-22914,-86842,-173184,-193994,-224171,-261902,-307221,-351177,-416732,-524089,-650988,-725622,-630409,-564993,-508478,-450890,-407618,-461570,-483225,-546958,-619737,-748411,-843302,-888068,-979128,-995630,-1153535
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,45,"...","Equals: Net earnings by place of residence ","Thousands of dollars",7536584,7497141,7540064,8010302,8952803,10037178,11292352,12669043,14269928,16838271,19748134,22011054,23800546,24904479,26023854,27926915,30183811,32745367,35317023,39034306,42949147,47618262,50924096,55591684,57435561,59592664,62415609,67340284,74404686,83979951,93027683,98776378,100638854,101848034,104245928,109121218,115401304,125016728,133893417,136784797,129078492,131634136,140719008,152374160,158237606,167776602,176567466,187519373,201617274,220042074,234686721,244564642,269962065,283049587,305775180
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,46,"...","Plus: Dividends, interest, and rent 7/","Thousands of dollars",1568366,1782739,1910637,2007721,2240802,2590892,2893450,3141861,3517506,4104511,4756150,5766769,6986181,7946853,8673264,9555545,10342868,10804761,11013397,12163929,13827517,15109631,15709806,16008871,16962809,18474245,20290346,21945946,22921405,24873119,24321100,26611389,26322511,26375472,28123390,34880565,33256132,38394152,43212893,45771947,39331284,38234668,41920502,48831232,47893667,55108216,61119129,65063268,70191689,72105141,79924635,81456242,84429335,94814288,105000507
 "89500","Seattle-Tacoma, WA (Combined Statistical Area)", ,CAINC4,47,"...","Plus: Personal current transfer receipts ","Thousands of dollars",647613,890433,1050061,1107370,1240605,1437367,1784163,1942961,2011054,2178438,2400596,2936886,3450762,3869806,4263881,4448860,4773843,5087508,5377772,5927035,6536310,7177110,8078408,8888663,9523687,10040905,10715535,11201589,11614157,12054424,12722936,13496091,15170582,16312631,16988148,17050982,17953564,19202736,20736422,23970495,27252473,30224201,29937968,29866605,30455072,33045120,33766890,35602451,36583364,38137062,40587299,56587919,61836771,53791458,55002448
